id,rating,text
3FYwikQxiHQns754PUJNJQ,4,Moved here 4 years ago and the experience has been great with Pros & Cons but hey that's any where you go. I see some reviewers who have had a not so good...
3FYwikQxiHQns754PUJNJQ,3,"Positives:
 - Staff is very nice
 - We are really enjoying the 5 BBQs in the outdoor area on the 10th floor
 
Negatives:
 - Disappointed that the gym has..."
3FYwikQxiHQns754PUJNJQ,3,"Leaking roof for OVER 10 MONTHS in penthouse unit 

DOG URINE on the penthouse carpet is an ongoing daily issue.

Beside the useless building management,..."
31zi_WdmXMs935D7hMNjWA,4,"FYI: I live on the 24th street side of the complex, in the 460 building. So, things might be a little different on the 23rd street side (the 435..."
31zi_WdmXMs935D7hMNjWA,1,This place is not even worth 0 stars . Stay away from London terrace the main office people are money hungry. I have lived in this apartment for over 25...
31zi_WdmXMs935D7hMNjWA,2,"We moved in to London Terrace two years ago, when we did they claimed the construction was ending very soon. It's still going on and rumor has it they will..."
VXyAG_bASc7Rc7bMUENyVQ,5,We had an amazing experience with Michael Caviness at Brick & Mortar! We found out we had to leave our apartment of 16 years unexpectedly and felt very...
VXyAG_bASc7Rc7bMUENyVQ,5,"Working with Michael Caviness of Brick&Mortar was a wonderful experience!  Finding an apartment from out of state was slightly unnerving, however, Michael..."
VXyAG_bASc7Rc7bMUENyVQ,5,David and Rolan of the Sereny&Soltero Team were phenomenal to work with. They helped us find our dream apartment in Brooklyn and secured a deal below ask...
TxyN6RbnJ4bFyK4Spv4Igg,5,"Herald Towers is actually a really good place to live.

Most complaints I see are about management being slow to respond, but there's 690 units in the..."
TxyN6RbnJ4bFyK4Spv4Igg,1,"Wow, the most incompetent people from staff to upper management works here. It's not even funny to have had to endure the painful mental anguish dealing..."
TxyN6RbnJ4bFyK4Spv4Igg,1,"DO NOT RENT HERE. You will never get your security deposit back. Management office is completely useless, they dodge your calls and ignore emails -..."
nQDr5Q3ibS7VtVGKfgLkMg,5,"I've been here for seven months now. This building is fire, as are the views, amenities, the absolute gems who run the front desk (Seydou, Chris, Anthony..."
nQDr5Q3ibS7VtVGKfgLkMg,1,The ceiling of my apartment fell through and water poured down. It ruined my rug. The property did not pay for a new rug.
nQDr5Q3ibS7VtVGKfgLkMg,5,"The amenities & views make for a quality living in the hustle & bustle of NYC. My leasing agent, Damien, made this process smooth; he's responsive with..."
Uda5SoL9qky-kYS58_DABg,5,"I've lived in several different buildings during my ~5years in the city, and SKY has been by far the best experience I've had. There seems to be some..."
Uda5SoL9qky-kYS58_DABg,1,"Pipe leaks, Mold, Water Damaged Floors, Bugs, Water leaks behind light switches, damaged vanity for $3400 a month :)"
Uda5SoL9qky-kYS58_DABg,1,"Im a current resident at sky, one of the largest resident bldg in hk area......I NEED YOUR HELP!! ,THESE PEOPLE ARE CURUPT! im an artist and simple guy..."
u0C5pOEqhu_5kROBAGPZNQ,4,"Location:
In the heart of East Village NYC. You can't miss this location as it's a huge complex full of brick buildings.
Each building is about 14 stories..."
u0C5pOEqhu_5kROBAGPZNQ,2,"Compared to other NYC management companies, I'd give Stuytown a C.  There are A companies like Related which has platinum quality service and amenities, and..."
u0C5pOEqhu_5kROBAGPZNQ,1,"DON'T ever come here! They'll take your money and you're basically living like In The streets. Broken leaking ceiling, no heat (they shut that off) so you..."
AoyWsc2YrAqmHmZuOg416w,5,"My fiancée and I recently moved to Avalon Riverview in Long Island City, and we are very happy with the neighborhood, the building, the Avalon staff, and..."
AoyWsc2YrAqmHmZuOg416w,1,After months of waiting it turns out the kids room will remain closed forever. Apparently something about the Avalon's South kids room is extremely...
AoyWsc2YrAqmHmZuOg416w,5,We recently moved from a studio to a 1 bedroom and I just want to thank Brandon for being so responsive and helpful during the entire process. We really...
o4wd-76S93upBzfC6HV9rg,4,Moved in this weekend to 33 Bond street and I am very pleased with my apartment. The apartment is intelligently laid out and the appliances are a little...
o4wd-76S93upBzfC6HV9rg,4,"Cody's review is so biased and far off it's embarrassing. Monisha is one of these tenants so you're upset about?

Staff is usually extremely friendly. The..."
o4wd-76S93upBzfC6HV9rg,1,"Why are they so bad? Lived at 33 Bond for a year and could not wait to get out. The front desk people are horrible (most) they are unprofessional, always..."
KOK38Ynjt2Snbjb5pp94QA,4,Everyone where's masks. Very quiet in the apartment. Great gym and very large rooftop. WFH has been pretty easy in the large living rooms. Public WiFi on...
KOK38Ynjt2Snbjb5pp94QA,5,"The community manager, Brandon, is extremely helpful, knowledgeable and professional!"
KOK38Ynjt2Snbjb5pp94QA,5,"My boyfriend & I have lived here for two years now - and our lease is for at least another year. We LOVE it here!!! It is the perfect location, the entire..."
i0W64254EJ2y3vjsQyrfPA,5,I am a new tenant at 180 water and so happy with everything. I have lived in several Metroloft buildings and am always extremely happy with them and how...
i0W64254EJ2y3vjsQyrfPA,1,Everything I stated previously still rings true. Warning for anyone moving out: when we moved out it took over a month to receive our security deposit back....
i0W64254EJ2y3vjsQyrfPA,4,"We've lived in a studio in 180 for almost two years, and would honestly resign if we didn't have to move. The greatest part is really just the overall lack..."
_sHexHm7CJ20KKcD0QTCZw,3,"The people who work in the building are nice. However this does not take away from the flaws that we've found in living here.  For example

1. Although the..."
_sHexHm7CJ20KKcD0QTCZw,5,"The Nicole feels like home. It's a high-rise luxury building, with a family/young professional vibe. The front desk staff and maintenance feel like family..."
_sHexHm7CJ20KKcD0QTCZw,5,I really enjoyed living at the Nicole. The location is fantastic and the staff within the Nicole are the best. They were easy to work with when sadly we...
_8Vgedeziqlt59PikBrosw,5,"Great place to live. Close to the Hudson, and the piers/walk/ride path, etc. And not far from all of the great stuff in the Village. Close enough to get..."
_8Vgedeziqlt59PikBrosw,1,What's funny is 6 months ago I would've given it 4 stars but my recent experience here has been AWFUL. I love the location and the doormen are incredible...
_8Vgedeziqlt59PikBrosw,1,"RENT INCREASES: As a tenant of 2 years at this building, I was given a lease renewal with a monthly increase of $1,000.

NO SERVICE in APARTMENTS: The..."
HnZs7PMk0NTKatU8zWHUew,5,"The apartment itself is beautiful, but sometimes the people can be rotten but all of that matter is resolved. 

We have a height of the 50th floor! With a..."
HnZs7PMk0NTKatU8zWHUew,5,"I have lived here for over 3 years, and love every minute of it. The staff is professional and awesome. Andre, Max, Elvin, etc. All of them are fantastic..."
HnZs7PMk0NTKatU8zWHUew,5,Love this building and their staff. We have lived here for 4 months and we plan on renewing. We have never had problems with noise and maintenance requests...
CSuRSQvwkupRGQm6t5QoMA,5,Me and my husband are moving to Brooklyn this summer and Diana Rufus helped us out. She was not only nice but helpful about renting apartment in NYC in...
CSuRSQvwkupRGQm6t5QoMA,3,"BA2 is here! And it will get worse. This is a wonderful place to live in many ways. However, the decision to rescind mask mandates and common sense Covid..."
CSuRSQvwkupRGQm6t5QoMA,2,"I have been a tenant at this location for about a year now. The staff was very helpful at the beginning of our move, but to say the least, our experience is..."
oZqpca-AUU21oMhkuXZoSA,1,"When looking to move I contacted the Chrystie to view a few 1 bdrms that were $4K+.  

They canceled my appointment 20 mins before I was to arrive.  Then..."
oZqpca-AUU21oMhkuXZoSA,1,"Poor, incompetent, dishonest management. As an example, management told me I'd be able to cancel my lease for a one month penalty and said they'd put that..."
oZqpca-AUU21oMhkuXZoSA,2,"Good location and good repairmen for maintenance in the apartment. Awful management otherwise. Dishonest and fraudulent, especially with keeping promises,..."
ncWUS9WGXmVKOtIDqe0ZLw,4,"Elegant downtown luxury apartments.  Beautiful neighborhood. Modern, simplistic exterior.  Convenient location, Whole Foods is one of many retailers on the..."
yA9EkyPsMdBnii8UZHFkXg,5,"Good building, it is small enough that the doorman know everyone and there preference for how they like things done"
xBdfMBzXPyoyOue2tZN8lA,3,"I haven't lived here--however, I got a tour of the facilities - so i hope that can help. 

pros: 
- own bathroom
- singles or doubles available
- small gym..."
xBdfMBzXPyoyOue2tZN8lA,1,"I stayed here for a short period of time this summer and it was a terrible experience. It's not worth the money to have to go through so much trouble.

The..."
xBdfMBzXPyoyOue2tZN8lA,1,"I had no choice but to live here for almost a whole semester and it was honestly shocking how poor the experience was. 

1. Staff: Most staff were quite..."
xIZgK4jUsWxu23SUWLXIfw,5,"My fiancé and I worked with Pavla and Vlad, and they were awesome! We messaged Pavla around 8 am, and by 11 am, Vlad was showing us multiple different..."
xIZgK4jUsWxu23SUWLXIfw,5,"Ivan was the absolute best!! He was upfront and honest about the process, and was very pragmatic when we got nervous. We were able to move in to our dream..."
xIZgK4jUsWxu23SUWLXIfw,5,"Ivan and Vlad truly made apartment hunting easy. They listened to my needs and helped me found an apartment that matched my request.

They were both..."
aknyujn6MomqX1FNpg45Ow,5,"Location, location location! Next, the roof Deck, the quality of apartment and Bonus!...A private garage for residents. Can not beat for the immediate..."
C2wg0_l-Vm5-BBL92J8D0A,5,"Visited here today in search of a new apartment.

Great thing I read these ""bipolar"" and clearly motivated reviews that have to be taken with a bowl of..."
C2wg0_l-Vm5-BBL92J8D0A,1,"The people in this building are extremely lovely, so are the doorman who are always so cordial, especially Mr. Bryan who from day one made us feel at home...."
C2wg0_l-Vm5-BBL92J8D0A,1,"Please bear with me I am new to Yelp & I am not computer savvy saying that sometimes your voice must be heard. 
I've been living in Lenox Terrace fore over..."
kcaGiw83NTTz0NY4URjqww,5,"From the moment we moved in we felt welcomed and an immediate sense of Home. The concierge, porters and runners are all exceptional. They are always ready..."
kcaGiw83NTTz0NY4URjqww,1,"If there is any indication of what the staff is like and how management will treat their tenants, the leasing office was enough for me.  AWFUL.  RUDE...."
kcaGiw83NTTz0NY4URjqww,5,Me and my boyfriend live in this building for almost a year and we are very happy with everything. The design of the building outside and inside is...
fuUfEC0C8wsZykWnRAaG7w,1,"Will not live here again. Doorman are lazy, rude, and care more about money than the tenants. When I first moved in, one of the staffed tried to solicit a..."
